stock_name,stock_start_date,stock_end_date,buy_signal,sell_signal,last_buy_sell_date,total_profit_loss,initial_price,final_price,total_difference_stock
RELIANCE.NS,1996-01-01 00:00:00+05:30,2024-10-24 00:00:00+05:30,False,True,2024-07-23 00:00:00+05:30,22794.02594395674,9.270976066589355,2657.89990234375,2648.6289262771606
LT.NS,2002-07-01 00:00:00+05:30,2024-10-24 00:00:00+05:30,False,True,2024-10-03 00:00:00+05:30,32765.063108618302,30.374670028686523,3441.14990234375,3410.7752323150635
ABB.NS,2002-07-01 00:00:00+05:30,2024-10-24 00:00:00+05:30,False,True,2024-10-24 00:00:00+05:30,71808.04945007272,7.3760175704956055,7689.5,7682.123982429504
AMBER.NS,2018-01-30 00:00:00+05:30,2024-10-24 00:00:00+05:30,True,False,2024-09-23 00:00:00+05:30,8906.951498776423,1241.516845703125,7059.7001953125,5818.183349609375
INFY.NS,1996-01-01 00:00:00+05:30,2024-10-24 00:00:00+05:30,False,True,2024-10-01 00:00:00+05:30,71280.8653042345,0.5220773220062256,1867.6500244140625,1867.1279470920563
TCS.NS,2002-08-12 00:00:00+05:30,2024-10-24 00:00:00+05:30,False,True,2024-09-19 00:00:00+05:30,13742.322962061993,28.27057647705078,4059.449951171875,4031.179374694824
