Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_21High,EMA_21Low,EMA_200Close,in_position,entry_price,exit_price,buy_signal,sell_signal,profit_loss,last_entry_price,actual_capital,inventory,initial_price,final_price,final_inventory,total_return,total_profit_loss,stock_name
2024-07-23 00:00:00+05:30,759.2000122070312,759.2000122070312,737.0,746.0499877929688,47320,0.0,0.0,802.1464261451422,770.5194890650847,734.9179792602245,False,0.0,751.5,False,True,-474.0,0.0,0.0,21150.728087753036,163.68300414618133,765.0999755859375,19770.728087753036,9770.728087753036,9770.728087753032,SHOPERSTOP.NS
2024-09-16 00:00:00+05:30,914.0499877929688,932.0499877929688,884.2999877929688,891.6500244140625,135753,0.0,0.0,852.2759977549325,807.7183299640783,753.2079797905373,True,921.5999755859375,0.0,True,False,0.0,921.5999755859375,10.0,11934.72833189366,163.68300414618133,765.0999755859375,19770.728087753036,9770.728087753036,9770.728087753032,SHOPERSTOP.NS
2024-10-01 00:00:00+05:30,789.25,838.0,779.0,827.5,167308,0.0,0.0,864.6522826637729,820.9138128105232,763.3211442156299,False,0.0,783.5999755859375,False,True,-1380.0,0.0,0.0,19770.728087753036,163.68300414618133,765.0999755859375,19770.728087753036,9770.728087753036,9770.728087753032,SHOPERSTOP.NS
2024-08-06 00:00:00+05:30,3548.0,3634.89990234375,3546.0,3576.199951171875,2125532,0.0,0.0,3691.0654779267343,3607.3422522690225,3369.170922615521,False,0.0,3511.5,False,True,-557.0,0.0,0.0,43184.95229922989,29.927110677762876,3555.050048828125,43053.65249454239,33053.65249454239,33053.6524945424,LT.NS
2024-09-18 00:00:00+05:30,3689.0,3757.949951171875,3684.199951171875,3730.449951171875,2249929,0.0,0.0,3666.6344700263217,3605.3678159801466,3434.9834646352665,True,3705.0,0.0,True,False,0.0,3705.0,2.0,35774.95229922989,29.927110677762876,3555.050048828125,43053.65249454239,33053.65249454239,33053.6524945424,LT.NS
2024-10-03 00:00:00+05:30,3582.5,3617.0,3485.39990234375,3497.64990234375,5315877,0.0,0.0,3717.9701502441967,3643.974951249883,3461.4166106108423,False,0.0,3639.35009765625,False,True,-131.2998046875,0.0,0.0,43053.65249454239,29.927110677762876,3555.050048828125,43053.65249454239,33053.65249454239,33053.6524945424,LT.NS
2024-03-14 00:00:00+05:30,2869.660423012243,2887.250868432954,2841.3565824422217,2853.26611328125,9285551,0.0,0.0,2949.566163950101,2893.3767818424835,2557.0827032387597,False,0.0,2845.8910944637373,False,True,1830.3877104424519,0.0,0.0,29595.695843220827,25.09422662187457,2745.050048828125,29367.121898912785,19367.121898912785,19367.121898912796,RELIANCE.NS
2024-06-28 00:00:00+05:30,3051.692750033554,3151.3046232862957,3051.692750033554,3120.210205078125,14478668,0.0,0.0,2967.2187647118026,2901.0329024127122,2730.274957797638,True,3064.598735183956,0.0,True,False,0.0,3064.598735183956,3.0,20401.89963766896,25.09422662187457,2745.050048828125,29367.121898912785,19367.121898912785,19367.121898912796,RELIANCE.NS
2024-07-23 00:00:00+05:30,2991.845704571471,3001.313570725178,2916.1027753418134,2965.734375,9026022,0.0,0.0,3107.7458870030005,3042.48045627617,2788.3319157329865,False,0.0,2988.407420414608,False,True,-228.57394430804288,0.0,0.0,29367.121898912785,25.09422662187457,2745.050048828125,29367.121898912785,19367.121898912785,19367.121898912796,RELIANCE.NS
